city,state,zip_code,latitude,longitude
Dublin,VA,24084,37.084046,-80.694436
Dubuque,IA,52003,42.487476,-90.736319
Dulles,VA,20166,38.935887,-77.523547
Duluth,GA,30096,33.970083,-84.150415
Dumas,TX,79029,35.840033,-101.970763
Dumfries,VA,22026,38.581143,-77.308069
Duncan,OK,73533,34.527588,-97.970283
Duncansville,PA,16635,40.370349,-78.432848
Dundalk,MD,21222,39.2854,-76.4983
Dunedin,FL,34698,28.020537,-82.750482
Dunkirk,MD,20754,38.722503,-76.65699
Dunlap,TN,37327,35.386379,-85.382194
Dunnellon,FL,34432,29.063306,-82.455801
Dunwoody,GA,30338,33.9333,-84.3332
Dunwoody,GA,30360,33.94189,-84.269679
Durango,CO,81303,37.230004,-107.865779
Durant,OK,74701,34.000327,-96.41328
Durham,NC,27704,36.02823,-78.843746
Durham,NC,27707,35.9549,-78.9991
Dyersburg,TN,38024,36.063412,-89.391879
Eagan,MN,55123,44.828515,-93.161911
Eagle Pass,TX,78852,28.701256,-100.480817
Eagle Point,OR,97524,42.4691915,-122.8138922
Eagle River,AK,99577,61.309037,-149.535439
Easley,SC,29640,34.8284813,-82.5494312
East Brunswick,NJ,8816,40.4588509,-74.3988893
East Ellijay,GA,30540,34.656273,-84.488294
East Greenville,PA,18041,40.410725,-75.510578
East Liverpool,OH,43920,40.6641378,-80.5863982
East Meadow,NY,11554,40.726907,-73.543756
East Peoria,IL,61611,40.683779,-89.584886
East Point,GA,30344,33.678363,-84.416522
East Ridge,TN,37412,34.995904,-85.245885
East Setauket,NY,11733,40.903048,-73.078212
East Stroudsburg,PA,18301,40.98995,-75.182865
East Syracuse,NY,13057,43.060842,-76.060077
East Windsor,CT,6088,41.919366,-72.606719
East Windsor,NJ,8520,40.253991,-74.55326
Eastanollee,GA,30538,34.548085,-83.283794
Eastlake,OH,44095,41.64066,-81.44688
Eastland,TX,76448,32.40464,-98.793031
Eastman,GA,31023,32.178956,-83.177707
Easton,MD,21601,38.772711,-76.05434
Easton,PA,18045,40.714538,-75.281208
Eaton,OH,45320,39.767969,-84.633418
Eatonton,GA,31024,33.295546,-83.388909
Eau Claire,WI,54701,44.776217,-91.428324
Ebensburg,PA,15931,40.475399,-78.750382
Economy,PA,15005,40.658211,-80.226573
Eddystone,PA,19022,39.863664,-75.340694
Eden,NC,27288,36.488342,-79.733948
Eden Prairie,MN,55344,44.8562449,-93.431226
Edgewood,NM,87015,35.070864,-106.188075
Edinboro,PA,16412,41.87676,-80.174154
Edinburg,TX,78539,26.267713,-98.204566
Edinburg,TX,78539,26.301269,-98.181031
Edinburg,TX,78542,26.271279,-98.1518
Edison,NJ,8817,40.53197,-74.376319
Edmond,OK,73003,35.665621,-97.512067
Edmond,OK,73013,35.639668,-97.53257
Edmond,OK,73034,35.640173,-97.429241
Edmond,OK,73034,35.654025,-97.463461
Effingham,IL,62401,39.140472,-88.561536
Egg Hbr Township,NJ,8234,39.395087,-74.550923
El Cajon,CA,92020,32.804338,-116.968341
El Cajon,CA,92021,32.797303,-116.936688
El Cajon,CA,92021,32.822626,-116.901748
El Campo,TX,77437,29.216807,-96.292641
El Centro,CA,92243,32.813411,-115.577324
El Dorado,AR,71730,33.2420091,-92.6686538
El Dorado,KS,67042,37.814622,-96.892174
El Mirage,AZ,85335,33.610608,-112.33649
El Paso,TX,79904,31.829155,-106.447104
El Paso,TX,79904,31.869188,-106.432354
El Paso,TX,79907,31.683055,-106.311671
El Paso,TX,79907,31.728537,-106.345055
El Paso,TX,79912,31.836124,-106.565677
El Paso,TX,79912,31.861038,-106.559346
El Paso,TX,79922,31.811007,-106.557792
El Paso,TX,79924,31.896254,-106.438215
El Paso,TX,79925,31.777143,-106.384345
El Paso,TX,79932,31.861894,-106.586847
El Paso,TX,79934,31.926211,-106.440485
El Paso,TX,79935,31.753235,-106.339982
El Paso,TX,79936,31.742491,-106.289318
El Paso,TX,79936,31.755778,-106.270893
El Paso,TX,79936,31.783243,-106.282976
El Paso,TX,79938,31.79581,-106.229737
El Paso,TX,79938,31.8050809,-106.2620857
El Reno,OK,73036,35.511165,-97.976009
Eldon,MO,65026,38.3352206,-92.5838242
Elgin,IL,60123,42.003553,-88.339659
Elgin,TX,78621,30.349546,-97.390089
Elizabeth,CO,80107,39.360377,-104.623497
Elizabeth City,NC,27909,36.296203,-76.298392
Elizabethton,TN,37643,36.349209,-82.245352
Elizabethtown,KY,42701,37.732984,-85.881905
Elizabethtown,NC,28337,34.630698,-78.6199
Elizabethville,PA,17023,40.555853,-76.79168
Elk City,OK,73644,35.409307,-99.37645
Elk Grove,CA,95757,38.391338,-121.41621
Elk Grove,CA,95758,38.410207,-121.39202
Elk Grove,CA,95758,38.411762,-121.391694
Elk Grove Village,IL,60007,42.001684,-88.043323
Elk River,MN,55330,45.30054,-93.549071
Elkhart,IN,46514,41.686708,-86.058425
Elkhart,IN,46514,41.72195,-85.978848
Elkin,NC,28621,36.275974,-80.832332
Elkins,WV,26241,38.89265,-79.843661
Elko,NV,89801,40.840864,-115.792468
Elkton,MD,21921,39.603188,-75.792787
Ellenwood,GA,30294,33.636377,-84.292949
Ellicott City,MD,21043,39.2828,-76.8207
Ellsworth,ME,4605,44.524801,-68.392911
Elsa,TX,78543,26.2874705,-97.9905849
Elverson,PA,19520,40.153132,-75.862418
Elyria,OH,44035,41.350947,-82.067295
Emporia,KS,66801,38.424985,-96.219695
Emporia,VA,23847,36.7073486,-77.544623
Encinitas,CA,92024,33.069254,-117.266426
Englewood,CO,80110,39.656168,-104.994756
Englewood,FL,34224,26.932272,-82.310316
Enid,OK,73703,36.387842,-97.945621
Enid,OK,73703,36.406535,-97.9096037
Ennis,TX,75119,32.333377,-96.620823
Enterprise,AL,36330,31.3159,-85.826397
Ephraim,UT,84627,39.37385,-111.589816
Ephrata,PA,17522,40.167206,-76.152704
Ephrata,WA,98823,47.30449,-119.540466
Epping,NH,3042,43.027448,-71.068055
Erie,PA,16504,42.122991,-80.041162
Erie,PA,16506,42.0679412,-80.1958952
Erie,PA,16509,42.052037,-80.079822
Erwin,NC,28339,35.320606,-78.648261
Escanaba,MI,49829,45.7524691,-87.0827258
Escondido,CA,92027,33.1300697,-117.0629723
Escondido,CA,92027,33.130137,-117.062977
Espanola,NM,87532,36.015446,-106.067639
Estero,FL,33928,26.450929,-81.816809
Etters,PA,17319,40.149635,-76.813225
Eufaula,AL,36027,31.843586,-85.171043
Eugene,OR,97402,44.0459,-123.169349
Eugene,OR,97408,44.090731,-123.093449
Eunice,LA,70535,30.491529,-92.446893
Eureka,CA,95501,40.780681,-124.190507
Eureka,MO,63025,38.50661,-90.656737
Evans,GA,30809,33.545794,-82.142287
Evans Mills,NY,13637,44.040509,-75.844512
Evanston,WY,82930,41.265902,-110.953877
Evansville,IN,47710,38.002606,-87.575764
Evansville,IN,47712,37.972732,-87.636218
Evansville,IN,47714,37.958324,-87.508809
Evansville,IN,47715,37.980387,-87.472383
Everett,PA,15537,40.02317,-78.44708
Everett,WA,98204,47.894532,-122.2558117
Everett,WA,98208,47.914407,-122.213722
Evergreen,CO,80439,39.701098,-105.327102
Evergreen Park,IL,60805,41.7218,-87.6862
Excelsior Springs,MO,64024,39.329466,-94.265105
Exton,PA,19341,40.022381,-75.633385
Fairbanks,AK,99701,64.856378,-147.689549
Fairbury,NE,68352,40.162702,-97.175372
Fairfax,VA,22030,38.849747,-77.331973
Fairfax,VA,22033,38.854186,-77.396567
Fairfield,CA,94533,38.2790814,-122.0352432
Fairfield,IA,52556,41.0076525,-91.993235
Fairfield,IL,62837,38.376002,-88.38918
Fairhaven,MA,2719,41.644861,-70.888131
Fairhope,AL,36532,30.522315,-87.848815
Fairlawn,OH,44333,41.134599,-81.632037
Fairlawn,VA,24141,37.152359,-80.584909
Fairmont,MN,56031,43.681934,-94.444776
Fairmont,WV,26554,39.424718,-80.190933
Fairview,TN,37062,35.963016,-87.140019
Fajardo,PR,738,18.34303,-65.674169
Falcon,CO,80831,38.939301,-104.613146
Fall River,MA,2721,41.686277,-71.141228
Fallon,NV,89406,39.475754,-118.80654
Fallston,MD,21047,39.498449,-76.384659
Falmouth,ME,4105,43.720249,-70.235287
Fargo,ND,58103,46.864665,-96.865768
Fargo,ND,58104,46.8014852,-96.8420367
Faribault,MN,55021,44.290001,-93.306053
Farmers Branch,TX,75234,32.923531,-96.880021
Farmerville,LA,71241,32.773497,-92.39437
Farmingdale,NY,11735,40.726881,-73.420396
Farmington,AR,72730,36.036758,-94.256232
Farmington,ME,4938,44.630623,-70.158672
Farmington,MO,63640,37.7894913,-90.4353609
Farmington,NM,87401,36.7318789,-108.2261788
Farmington,NM,87402,36.767974,-108.15152
Farmville,VA,23901,37.278882,-78.402097
Fayette,AL,35555,33.731681,-87.808643
Fayetteville,AR,72701,36.05757,-94.168541
Fayetteville,AR,72701,36.073259,-94.175171
Fayetteville,AR,72703,36.089556,-94.12304
Fayetteville,AR,72703,36.122616,-94.15276
Fayetteville,AR,72704,36.050008,-94.201133
Fayetteville,AR,72704,36.076341,-94.210117
Fayetteville,GA,30214,33.481376,-84.443322
Fayetteville,NC,28303,35.081861,-78.957212
Fayetteville,NC,28304,35.024684,-79.053432
Fayetteville,NC,28304,35.040391,-78.998765
Fayetteville,NC,28306,35.002957,-78.903565
Fayetteville,NC,28311,35.097961,-78.918123
Fayetteville,NC,28311,35.123659,-78.883003
Fayetteville,NC,28314,35.0545697,-79.0640008
Fayetteville,TN,37334,35.136734,-86.564496
Fayetteville,WV,25840,38.034292,-81.119714
Federal Way,WA,98003,47.292601,-122.310195
Federal Way,WA,98003,47.321787,-122.30978
Fenton,MI,48430,42.792319,-83.744349
Fenton,MO,63026,38.510098,-90.438772
Fergus Falls,MN,56537,46.292561,-96.12436
Fernandina Beach,FL,32034,30.64744,-81.456183
Fernley,NV,89408,39.611301,-119.216828
Festus,MO,63028,38.211942,-90.387955
Findlay,OH,45840,41.055741,-83.672623
Findlay,OH,45840,41.057471,-83.594348
Fishers,IN,46037,39.929679,-86.0211573
Fishers,IN,46038,39.981027,-86.001577
Fishkill,NY,12524,41.530779,-73.897109
Fitzgerald,GA,31750,31.689946,-83.248393
Flagstaff,AZ,86001,35.176555,-111.664611
Flagstaff,AZ,86004,35.199628,-111.61427
Flanders,NJ,7836,40.881852,-74.708272
Flemington,NJ,8822,40.527484,-74.850912
Flint,MI,48532,42.99963,-83.76458
Flippin,AR,72634,36.275243,-92.604523
Flora,IL,62839,38.682176,-88.49584
Florence,AL,35630,34.817941,-87.656437
Florence,AL,35630,34.834244,-87.625236
Florence,AL,35633,34.8430048,-87.6918276
Florence,KY,41042,39.011316,-84.650727
Florence,SC,29501,34.174603,-79.810763
Florence,SC,29501,34.193435,-79.820891
Florence,SC,29505,34.155229,-79.764058
Floresville,TX,78114,29.162266,-98.179983
Florida City,FL,33034,25.4576229,-80.4731368
Florissant,MO,63033,38.8111037,-90.2925148
Flower Mound,TX,75022,33.016016,-97.071956
Flowood,MS,39232,32.350704,-90.023756
Foley,AL,36535,30.382508,-87.686381
Folsom,CA,95630,38.668326,-121.167602
Fond Du Lac,WI,54937,43.787802,-88.483995
Fontana,CA,92335,34.105588,-117.428136
Foothill Ranch,CA,92610,33.679795,-117.671317
Fordyce,AR,71742,33.820498,-92.435566
Forest,MS,39074,32.338638,-89.486173
Forest,VA,24551,37.3654387,-79.2624709
Forest City,NC,28043,35.335022,-81.899506
Forest Lake,MN,55025,45.276821,-93.001975
Forest Park,IL,60130,41.86174,-87.8176469
Forney,TX,75126,32.745312,-96.445649
Forrest City,AR,72335,35.028039,-90.793582
Forsyth,GA,31029,33.042326,-83.94326
Fort Collins,CO,80524,40.586243,-105.054716
Fort Collins,CO,80525,40.521308,-105.079542
Fort Dodge,IA,50501,42.506696,-94.153204
Fort Gratiot,MI,48059,43.049135,-82.460811
Fort Lauderdale,FL,33312,26.119082,-80.175083
Fort Mill,SC,29715,35.005992,-80.930448
Fort Mohave,AZ,86426,35.005729,-114.594695
Fort Morgan,CO,80701,40.260936,-103.76949
Fort Myers,FL,33912,26.525299,-81.868597
Fort Myers,FL,33919,26.555041,-81.906145
Fort Myers,FL,33966,26.610823,-81.814048
Fort Myers Beach,FL,33931,26.491939,-81.940449
Fort Oglethorpe,GA,30742,34.936522,-85.216181
Fort Oglethorpe,GA,30742,34.9547985,-85.2447285
Fort Payne,AL,35968,34.440216,-85.76195
Fort Pierce,FL,34947,27.421425,-80.377918
Fort Scott,KS,66701,37.807978,-94.708671
Fort Smith,AR,72901,35.329141,-94.406562
Fort Smith,AR,72903,35.350111,-94.338702
Fort Smith,AR,72903,35.364078,-94.37876
Fort Smith,AR,72904,35.399753,-94.363077
Fort Smith,AR,72908,35.3033487,-94.3947163
Fort Stockton,TX,79735,30.896466,-102.907161
Fort Walton Beach,FL,32547,30.441009,-86.64161
Fort Wayne,IN,46804,41.069749,-85.202719
Fort Wayne,IN,46816,41.014001,-85.120347
Fort Wayne,IN,46818,41.176255,-85.169186
Fort Wayne,IN,46825,41.127955,-85.13816
Fort Wayne,IN,46835,41.128329,-85.006727
Fort Worth,TX,76052,32.967481,-97.411356
Fort Worth,TX,76105,32.71078,-97.283333
Fort Worth,TX,76108,32.765568,-97.484281
Fort Worth,TX,76110,32.704578,-97.332211
Fort Worth,TX,76111,32.774685,-97.292334
Fort Worth,TX,76114,32.7819626,-97.3809364
Fort Worth,TX,76116,32.703367,-97.428115
Fort Worth,TX,76120,32.764623,-97.169284
Fort Worth,TX,76123,32.629821,-97.407583
Fort Worth,TX,76132,32.664652,-97.405728
Fort Worth,TX,76133,32.636656,-97.367246
Fort Worth,TX,76137,32.875115,-97.270599
Fort Worth,TX,76244,32.895003,-97.286601
Fort Worth,TX,76244,32.913081,-97.288509
Fountain,CO,80817,38.74038,-104.736761
Fountain,CO,80906,38.768632,-104.781091
Fowlerville,MI,48836,42.648099,-84.077745
Framingham,MA,1701,42.300898,-71.399512
Frankfort,IN,46041,40.28147,-86.478464
Frankfort,KY,40601,38.160484,-84.899243
Franklin,IN,46131,39.502476,-86.066193
Franklin,KY,42134,36.694977,-86.573045
Franklin,LA,70538,29.814155,-91.51306
Franklin,NC,28734,35.1663604,-83.3649369
Franklin,NJ,7416,41.116058,-74.578954
Franklin,OH,45005,39.566297,-84.277752
Franklin,TN,37067,35.93902,-86.819155
Franklin,VA,23851,36.669841,-76.95532
Franklin,WI,53132,42.923183,-87.952428
Frederick,MD,21701,39.446006,-77.387222
Frederick,MD,21704,39.39644,-77.410976
Fredericksburg,TX,78624,30.255199,-98.852523
Fredericksburg,VA,22401,38.30653,-77.51382
Fredericksburg,VA,22405,38.283996,-77.438543
Fredericksburg,VA,22406,38.369344,-77.529197
Fredericksburg,VA,22407,38.237074,-77.509207
Fredericktown,MO,63645,37.5589096,-90.3197291
Fredonia,NY,14063,42.45371,-79.313292
Freehold,NJ,7728,40.243675,-74.293439
Freeport,IL,61032,42.263954,-89.628318
Fremont,CA,94538,37.520242,-121.985626
Fremont,CA,94539,37.511302,-121.943195
Fremont,MI,49412,43.470111,-85.976337
Fremont,NE,68025,41.453353,-96.457539
Fremont,OH,43420,41.374632,-83.119987
Fresno,CA,93650,36.8391419,-119.8033202
Fresno,CA,93703,36.778967,-119.756212
Fresno,CA,93710,36.836316,-119.731113
Fresno,CA,93722,36.810606,-119.860333
Fresno,CA,93726,36.79259,-119.789216
Fresno,CA,93727,36.738206,-119.721718
Fridley,MN,55432,45.121055,-93.265533
Friendswood,TX,77546,29.551853,-95.159295
Frisco,CO,80443,39.586924,-106.096315
Frisco,TX,75033,33.179665,-96.883654
Frisco,TX,75034,33.143498,-96.888793
Frisco,TX,75034,33.147193,-96.80786
Front Royal,VA,22630,38.960135,-78.187744
Fruit Cove,FL,32259,30.11968,-81.623988
Ft Wright,KY,41017,39.035413,-84.536092
Fulton,KY,42041,36.51749,-88.900147
Fulton,MO,65251,38.864222,-91.945748
Fulton,MS,38843,34.2420797,-88.3972337
Fulton,NY,13069,43.323635,-76.448689
Fuquay Varina,NC,27526,35.59474,-78.781156
Gadsden,AL,35903,34.012769,-85.987031
Gaffney,SC,29341,35.087204,-81.665835
Gainesville,FL,32608,29.625994,-82.377396
Gainesville,FL,32641,29.663923,-82.301116
Gainesville,FL,32653,29.708414,-82.35647
Gainesville,GA,30501,34.321869,-83.834674
Gainesville,GA,30504,34.2801955,-83.8752864
Gainesville,GA,30504,34.2917,-83.8506
Gainesville,TX,76240,33.645646,-97.13596
Galax,VA,24333,36.692545,-80.880999
Galena,IL,61036,42.435085,-90.445633
Galesburg,IL,61401,40.981605,-90.359891
Gallatin,TN,37066,36.376943,-86.476816
Gallipolis,OH,45631,38.821547,-82.171727
Gallup,NM,87301,35.528593,-108.769019
Galt,CA,95632,38.289653,-121.304762
Galveston,TX,77551,29.265049,-94.833163
Garden City,KS,67846,37.986336,-100.836526
Garden City,KS,67846,37.987001,-100.881577
Garden City Beach,SC,29576,33.588182,-79.011671
Garden Grove,CA,92840,33.800975,-117.94235
Garden Grove,CA,92841,33.790787,-117.964352
Gardendale,AL,35071,33.647006,-86.822779
Gardner,KS,66030,38.80882,-94.893071
Gardner,MA,1440,42.55141,-71.994725
Gardnerville,NV,89410,38.923919,-119.721182
Garfield,NJ,7026,40.866688,-74.100931
Garland,TX,75040,32.896593,-96.649544
Garland,TX,75040,32.931981,-96.631591
Garland,TX,75040,32.962318,-96.642557
Garland,TX,75041,32.8630502,-96.652042
Garland,TX,75043,32.842368,-96.597859
Garland,TX,75043,32.864742,-96.606901
Garner,NC,27529,35.608001,-78.555405
Gastonia,NC,28052,35.260797,-81.226489
Gastonia,NC,28054,35.243593,-81.124876
Gastonia,NC,28056,35.262364,-81.124124
Gatesville,TX,76528,31.425255,-97.712956
Gaylord,MI,49735,45.022509,-84.689914
Geneseo,IL,61254,41.43277,-90.155134
Geneseo,NY,14454,42.802569,-77.788392
Geneva,AL,36340,31.051472,-85.899404
Geneva,NY,14456,42.859824,-77.021515
Georgetown,DE,19947,38.702618,-75.404416
Georgetown,KY,40324,38.230487,-84.538624
Georgetown,KY,40324,38.261167,-84.531226
Georgetown,SC,29440,33.393724,-79.286271
Georgetown,TX,78628,30.64515,-97.692098
Germantown,MD,20876,39.19882,-77.252444
Germantown,WI,53022,43.196221,-88.146349
Gettysburg,PA,17325,39.843289,-77.204574
Gibsonia,PA,15044,40.623175,-79.946528
Gibsonton,FL,33534,27.847235,-82.354334
Giddings,TX,78942,30.177696,-96.915709
Gilbert,AZ,85295,33.304999,-111.741012
Gilbert,AZ,85295,33.319619,-111.689643
Gilford,NH,3249,43.5668817,-71.4389761
Gillette,WY,82718,44.273032,-105.498154
Gilmer,TX,75644,32.747175,-94.93762
Gilroy,CA,95020,37.008583,-121.551183
Gladstone,MO,64119,39.225427,-94.545685
Glasgow,KY,42141,37.020959,-85.937747
Glen Allen,VA,23060,37.652043,-77.608163
Glen Burnie,MD,21060,39.190013,-76.605743
Glen Carbon,IL,62034,38.7753749,-89.952569
Glen Ellyn,IL,60137,41.8285902,-88.0568914
Glendale,AZ,85301,33.551186,-112.179904
Glendale,AZ,85302,33.5647729,-112.1700005
Glendale,AZ,85302,33.5802237,-112.2019234
Glendale,AZ,85303,33.539296,-112.218862
Glendale,AZ,85305,33.51025,-112.267293
Glendale,AZ,85308,33.636517,-112.184744
Glendale,AZ,85308,33.65067,-112.234138
Glendale,AZ,85308,33.656074,-112.150364
Glendale,AZ,85310,33.713791,-112.201314
Glendora,CA,91740,34.116431,-117.82595
Glenmont,NY,12077,42.608957,-73.792705
Glenolden,PA,19036,39.907201,-75.292055
Glenpool,OK,74033,35.983849,-96.014187
Glenville,NY,12302,42.84173,-73.944171
Glenwood Springs,CO,81601,39.521948,-107.319842
Gloucester,VA,23061,37.400469,-76.528717
Gloversville,NY,12078,43.031276,-74.342248
Goddard,KS,67052,37.660652,-97.554652
Godfrey,IL,62035,38.964652,-90.196316
Goldsboro,NC,27530,35.431567,-78.061712
Goldsboro,NC,27534,35.3448733,-77.9168643
Goldsboro,NC,27534,35.38627,-77.94542
Goldsboro,NC,27534,35.414242,-77.938566
Gonzales,LA,70737,30.235411,-90.908985
Gonzales,TX,78629,29.5164259,-97.4491852
Goodland,KS,67735,39.334287,-101.7285
Goodyear,AZ,85338,33.459558,-112.395288
Goodyear,AZ,85395,33.4871959,-112.3644107
Goose Creek,SC,29445,32.970025,-80.003193
Goose Creek,SC,29445,33.008051,-80.047046
Goose Creek,SC,29445,33.033723,-80.064175
Gordonsville,VA,22942,37.97744,-78.209147
Gorham,NH,3581,44.426709,-71.194051
Goshen,IN,46526,41.557154,-85.78785
Goshen,IN,46526,41.618093,-85.899957
Grafton,WV,26354,39.358593,-79.996556
Graham,TX,76450,33.082267,-98.58074
Granbury,TX,76048,32.432088,-97.780249
Grand Blanc,MI,48439,42.938685,-83.649424
Grand Forks,ND,58201,47.887004,-97.064722
Grand Forks,ND,58203,47.930327,-97.113369
Grand Haven,MI,49417,43.035562,-86.216632
Grand Island,NE,68801,40.885365,-98.336154
Grand Island,NE,68803,40.94271,-98.387075
Grand Junction,CO,81501,39.075137,-108.518745
Grand Junction,CO,81504,39.083457,-108.474014
Grand Junction,CO,81505,39.076252,-108.581738
Grand Prairie,TX,75052,32.673377,-97.036253
Grand Prairie,TX,75052,32.707266,-97.021079
Grand Rapids,MI,49546,42.914414,-85.520857
Grand Rapids,MN,55744,47.2017,-93.525989
Grandville,MI,49418,42.88148,-85.780604
Granite Bay,CA,95746,38.742435,-121.224989
Granite City,IL,62040,38.736533,-90.141487
Granite Falls,NC,28630,35.781341,-81.394266
Grants,NM,87020,35.12473,-107.825679
Grants Pass,OR,97526,42.434355,-123.301989
Grantsboro,NC,28529,35.144689,-76.835794
Grapevine,TX,76051,32.930782,-97.1017
Great Bend,KS,67530,38.358995,-98.7872
Great Falls,MT,59404,47.52661,-111.296587
Great Falls,MT,59405,47.491452,-111.218821
Greece,NY,14616,43.239688,-77.643554
Greece,NY,14626,43.214571,-77.724256
Greeley,CO,80631,40.386203,-104.719081
Greeley,CO,80634,40.422824,-104.754675
Green Bay,WI,54303,44.526822,-88.090801
Green Bay,WI,54311,44.478683,-87.970999
Green Valley,AZ,85614,31.912168,-110.982594
Greenacres,FL,33415,26.64949,-80.142537
Greenacres,FL,33467,26.621377,-80.147642
Greenbrier,AR,72058,35.225788,-92.389561
Greencastle,IN,46135,39.643694,-86.823489
Greendale,WI,53129,42.947878,-88.011026
Greeneville,TN,37745,36.18768,-82.759393
Greenfield,IN,46140,39.812717,-85.766655
Greenfield,WI,53228,42.960177,-88.044234
Greensboro,NC,27405,36.109195,-79.756949
Greensboro,NC,27406,36.002186,-79.799652
Greensboro,NC,27406,36.040217,-79.770824
Greensboro,NC,27407,36.038628,-79.848981
Greensboro,NC,27407,36.057874,-79.90087
Greensboro,NC,27410,36.0877111,-79.886256
Greensboro,NC,27410,36.135406,-79.855475
Greensburg,IN,47240,39.359859,-85.474983
Greensburg,PA,15601,40.3089103,-79.5813259
Greenville,AL,36037,31.849507,-86.647223
Greenville,MI,48838,43.179969,-85.290091
Greenville,MS,38701,33.3678514,-91.0438728
Greenville,NC,27834,35.577534,-77.387548
Greenville,NC,27834,35.606905,-77.431884
Greenville,NC,27858,35.567322,-77.357858
Greenville,NC,27858,35.580506,-77.3060069
Greenville,OH,45331,40.125971,-84.617221
Greenville,PA,16125,41.415526,-80.358976
Greenville,SC,29607,34.822652,-82.28115
Greenville,SC,29611,34.7887904,-82.4779256
Greenville,SC,29611,34.857024,-82.453847
Greenville,SC,29615,34.861739,-82.263765
Greenville,SC,29615,34.882808,-82.355327
Greenville,SC,29617,34.9118144,-82.4311012
Greenville,TX,75401,33.123379,-96.108249
Greenville,TX,75402,33.093639,-96.106315
Greenwood,AR,72936,35.220709,-94.296655
Greenwood,IN,46143,39.602599,-86.162378
Greenwood,IN,46143,39.633976,-86.08009
Greenwood,MS,38930,33.529992,-90.221433
Greenwood,SC,29646,34.198121,-82.132247
Greenwood,SC,29649,34.208194,-82.192386
Greer,SC,29650,34.9437665,-82.2478204
Greer,SC,29651,34.944079,-82.206339
Grenada,MS,38901,33.781612,-89.837398
Gresham,OR,97030,45.488794,-122.47217
Gresham,OR,97080,45.492782,-122.407839
Gretna,LA,70053,29.91345,-90.053832
Gretna,NE,68028,41.143376,-96.16569
Griffin,GA,30223,33.272396,-84.2967
Grimes,IA,50111,41.685697,-93.771302
Grinnell,IA,50112,41.721997,-92.730837
Groton,CT,6340,41.369862,-72.064954
Grove,OK,74344,36.5764748,-94.7656055
Grove City,OH,43123,39.87524,-83.042617
Grove City,PA,16127,41.168113,-80.114575
Grovetown,GA,30813,33.455443,-82.207958
Grovetown,GA,30813,33.481819,-82.195931
Grundy,VA,24614,37.27783,-82.102019
Guayama,PR,784,17.980275,-66.095501
Guilford,CT,6437,41.287176,-72.678888
Gulf Breeze,FL,32561,30.3654145,-87.168541
Gulf Breeze,FL,32563,30.387078,-87.065615
Gulf Shores,AL,36542,30.267427,-87.686198
Gulfport,MS,39503,30.423293,-89.088583
Gulfport,MS,39503,30.4513993,-89.1015216
Gulfport,MS,39507,30.399387,-89.019442
Gun Barrel City,TX,75156,32.333083,-96.135327
Gunnison,CO,81230,38.554562,-106.92541
Guntersville,AL,35976,34.299429,-86.27903
Gurnee,IL,60031,42.388201,-87.966567
Guthrie,OK,73044,35.862878,-97.42269
Guymon,OK,73942,36.70564,-101.487933
Hackettstown,NJ,7840,40.816326,-74.842097
Hadley,MA,1035,42.354638,-72.552232
Hagerstown,MD,21740,39.658092,-77.74905
Haines City,FL,33844,28.125998,-81.636723
Haleyville,AL,35565,34.2405233,-87.5987915
Halifax,MA,2338,41.99737,-70.846467
Hallandale Beach,FL,33009,25.987873,-80.123894
Hallettsville,TX,77964,29.45855,-96.938003
Hamburg,NY,14075,42.743219,-78.871643
Hamburg,PA,19526,40.564127,-76.012249
Hamden,CT,6514,41.3737,-72.918988
Hamilton,AL,35570,34.1196525,-87.9923238
Hamilton,NJ,8619,40.234176,-74.714854
Hamilton,NJ,8691,40.194754,-74.634226
Hamilton,OH,45011,39.388167,-84.508137
Hamilton,OH,45013,39.4258,-84.600469
Hammond,IN,46320,41.692659,-87.519668
Hammond,IN,46324,41.569186,-87.482627
Hammond,LA,70401,30.501713,-90.494371
Hammonton,NJ,8037,39.648492,-74.784866
Hampstead,MD,21074,39.636036,-76.869339
Hampstead,NC,28443,34.4479057,-77.564317
Hampton,VA,23666,37.036737,-76.40359
Hampton,VA,23666,37.040757,-76.379054
Hanford,CA,93230,36.32181,-119.676372
Hannibal,MO,63401,39.724869,-91.400117
Hanover,MA,2339,42.147708,-70.84266
Hanover,MD,21076,39.1557389,-76.7324745
Hanover,PA,17331,39.760843,-76.962003
Hanover,PA,17331,39.823698,-76.975137
Hanson,KY,42413,37.325152,-87.473071
Happy Valley,OR,97086,45.450517,-122.575448
Harahan,LA,70123,29.949489,-90.179499
Harborcreek,PA,16421,42.159486,-79.968079
Hardeeville,SC,29927,32.311011,-80.978396
Hardinsburg,KY,40143,37.7679224,-86.4434498
Harker Heights,TX,76548,31.0554173,-97.6560581
Harker Heights,TX,76548,31.0699848,-97.6744168
Harlan,KY,40831,36.817489,-83.318374
Harleysville,PA,19438,40.286715,-75.393081
Harlingen,TX,78552,26.180441,-97.716899
Harrisburg,IL,62946,37.7282525,-88.532915
Harrisburg,PA,17111,40.261651,-76.772903
Harrison,AR,72601,36.269042,-93.139074
Harrisonburg,VA,22801,38.433418,-78.910233
Harrisonburg,VA,22801,38.435223,-78.853029
Harrisonville,MO,64701,38.666161,-94.369474
Harrisville,UT,84404,41.269567,-111.97302
Harrodsburg,KY,40330,37.74252,-84.844408
